url,size
https://mrf.healthsparq.com/aetnacvs-egress.nophi.kyruushsq.com/prd/mrf/AETNACVS_I/ALICSI/2023-01-05/inNetworkRates/2023-01-05_70fb99b8-22f6-4ffe-b4a3-e34b737aaa31_Aetna-Life-Insurance-Company.json.gz,2085162
https://mrf.healthsparq.com/aetnacvs-egress.nophi.kyruushsq.com/prd/mrf/AETNACVS_I/ALICSI/2023-01-05/inNetworkRates/2023-01-05_ff604305-6fe7-4259-9e70-9f862fa1ee29_Aetna-Life-Insurance-Company.json.gz,2690231
https://mrf.healthsparq.com/aetnacvs-egress.nophi.kyruushsq.com/prd/mrf/AETNACVS_I/ALICSI/2023-01-05/inNetworkRates/2023-01-05_85883c85-fb57-46fd-b446-870d7b6f7366_Aetna-Life-Insurance-Company.json.gz,2691397
https://mrf.healthsparq.com/aetnacvs-egress.nophi.kyruushsq.com/prd/mrf/AETNACVS_I/ALICSI/2023-01-05/inNetworkRates/2023-01-05_85883c85-fb57-46fd-b446-870d7b6f7366_Aetna-Life-Insurance-Company.json.gz,2691397
https://mrf.healthsparq.com/aetnacvs-egress.nophi.kyruushsq.com/prd/mrf/AETNACVS_I/ALICSI/2023-01-05/inNetworkRates/2023-01-05_239dd3f9-2a1f-4c7f-b77c-50eaf03624c8_Aetna-Life-Insurance-Company.json.gz,21182599
https://mrf.healthsparq.com/aetnacvs-egress.nophi.kyruushsq.com/prd/mrf/AETNACVS_I/ALICSI/2023-01-05/inNetworkRates/2023-01-05_d8679e7f-60c0-4dbc-91d2-5d79a1f20cd0_Aetna-Life-Insurance-Company.json.gz,27892172
https://mrf.healthsparq.com/aetnacvs-egress.nophi.kyruushsq.com/prd/mrf/AETNACVS_I/ALICSI/2023-01-05/inNetworkRates/2023-01-05_47c65998-bb18-4c72-af0a-c5b36776625e_Aetna-Life-Insurance-Company.json.gz,35828311
https://mrf.healthsparq.com/aetnacvs-egress.nophi.kyruushsq.com/prd/mrf/AETNACVS_I/ALICSI/2023-01-05/inNetworkRates/2023-01-05_47c65998-bb18-4c72-af0a-c5b36776625e_Aetna-Life-Insurance-Company.json.gz,35828311
https://mrf.healthsparq.com/aetnacvs-egress.nophi.kyruushsq.com/prd/mrf/AETNACVS_I/ALICSI/2023-01-05/inNetworkRates/2023-01-05_b3c2ce1c-4048-4193-b3ee-c7a4de3f2771_Aetna-Life-Insurance-Company.json.gz,40273148
https://mrf.healthsparq.com/aetnacvs-egress.nophi.kyruushsq.com/prd/mrf/AETNACVS_I/ALICSI/2023-01-05/inNetworkRates/2023-01-05_b3c2ce1c-4048-4193-b3ee-c7a4de3f2771_Aetna-Life-Insurance-Company.json.gz,40273148
https://mrf.healthsparq.com/aetnacvs-egress.nophi.kyruushsq.com/prd/mrf/AETNACVS_I/ALICSI/2023-01-05/inNetworkRates/2023-01-05_6998c6ee-b701-4dcc-b7f7-b11244695089_Aetna-Life-Insurance-Company.json.gz,42026729
https://mrf.healthsparq.com/aetnacvs-egress.nophi.kyruushsq.com/prd/mrf/AETNACVS_I/ALICSI/2023-01-05/inNetworkRates/2023-01-05_e5c72feb-030d-4aed-99d6-fa225b5d76e5_Aetna-Life-Insurance-Company.json.gz,42636137
https://mrf.healthsparq.com/aetnacvs-egress.nophi.kyruushsq.com/prd/mrf/AETNACVS_I/ALICSI/2023-01-05/inNetworkRates/2023-01-05_bde18c4b-56e3-4ef7-af1a-ec398b8e684c_Aetna-Life-Insurance-Company.json.gz,45201689
https://mrf.healthsparq.com/aetnacvs-egress.nophi.kyruushsq.com/prd/mrf/AETNACVS_I/ALICSI/2023-01-05/inNetworkRates/2023-01-05_808816ae-ce97-45a9-a06f-177979338c05_Aetna-Life-Insurance-Company.json.gz,47834235
https://mrf.healthsparq.com/aetnacvs-egress.nophi.kyruushsq.com/prd/mrf/AETNACVS_I/ALICSI/2023-01-05/inNetworkRates/2023-01-05_ada2a2cf-ee81-4fc7-9394-b5fd1050587a_Aetna-Life-Insurance-Company.json.gz,50960177
https://mrf.healthsparq.com/aetnacvs-egress.nophi.kyruushsq.com/prd/mrf/AETNACVS_I/ALICSI/2023-01-05/inNetworkRates/2023-01-05_e33d210f-8e14-471b-b59f-d3c269c85921_Aetna-Life-Insurance-Company.json.gz,51089039
https://mrf.healthsparq.com/aetnacvs-egress.nophi.kyruushsq.com/prd/mrf/AETNACVS_I/ALICSI/2023-01-05/inNetworkRates/2023-01-05_31edb364-e80a-4500-88d6-27d28f99be52_Aetna-Life-Insurance-Company.json.gz,55515410
https://mrf.healthsparq.com/aetnacvs-egress.nophi.kyruushsq.com/prd/mrf/AETNACVS_I/ALICSI/2023-01-05/inNetworkRates/2023-01-05_a505c606-fdd7-47dd-85d8-1601be84a28c_Aetna-Life-Insurance-Company.json.gz,57266823
https://mrf.healthsparq.com/aetnacvs-egress.nophi.kyruushsq.com/prd/mrf/AETNACVS_I/ALICSI/2023-01-05/inNetworkRates/2023-01-05_eb757d53-fbcd-419a-b3ad-91f5cf15d255_Aetna-Life-Insurance-Company.json.gz,57705147
https://mrf.healthsparq.com/aetnacvs-egress.nophi.kyruushsq.com/prd/mrf/AETNACVS_I/ALICSI/2023-01-05/inNetworkRates/2023-01-05_eb757d53-fbcd-419a-b3ad-91f5cf15d255_Aetna-Life-Insurance-Company.json.gz,57705147
https://mrf.healthsparq.com/aetnacvs-egress.nophi.kyruushsq.com/prd/mrf/AETNACVS_I/ALICSI/2023-01-05/inNetworkRates/2023-01-05_eb757d53-fbcd-419a-b3ad-91f5cf15d255_Aetna-Life-Insurance-Company.json.gz,57705147
