"191312","https://www.christushealth.org/-/media/patient-resources/pricing-transparency/2022-machine-readable/720408984_coushattahealthcarecenter_standardcharges.ashx"
"190019","https://www.christushealth.org/-/media/patient-resources/pricing-transparency/2022-machine-readable/720408984stfrancescabrinihospitalstandardcharges.ashx"
"190201","https://www.christushealth.org/-/media/patient-resources/pricing-transparency/2022-machine-readable/720411322_ochsnerlakeareahospital_standardcharges.ashx"
"190027","https://www.christushealth.org/-/media/patient-resources/pricing-transparency/2022-machine-readable/720411322ochsnerstpatrickhospitalstandardcharges.ashx"
"190041","https://www.christushealth.org/-/media/patient-resources/pricing-transparency/2022-machine-readable/720408982_highlandmedicalcentershreveport_standardcharges.ashx"
"320002","https://www.christushealth.org/-/media/patient-resources/pricing-transparency/2022-machine-readable/850106941stvincentregionalmedicalcenterstandardcharges.ashx"
"453315","https://www.christushealth.org/-/media/patient-resources/pricing-transparency/2022-machine-readable/741109665santarosachildrenshospitalstandardcharges.ashx"
"450102","https://www.christushealth.org/-/media/patient-resources/pricing-transparency/2022-machine-readable/750818167_motherfranceshospitaltyler_standardcharges.ashx"
"451319","https://www.christushealth.org/-/media/patient-resources/pricing-transparency/2022-machine-readable/751976930_motherfranceshospitaljacksonville_standardcharges.ashx"
"450236","https://www.christushealth.org/-/media/patient-resources/pricing-transparency/2022-machine-readable/811708177_motherfranceshospitalsulphursprings_standardcharges.ashx"
"451381","https://www.christushealth.org/-/media/patient-resources/pricing-transparency/pricing-transparency-2020/752771569_motherfranceshospitalwinnsboro_standardcharges.ashx"
"450032","https://www.christushealth.org/-/media/patient-resources/pricing-transparency/2022-machine-readable/750974351_goodshepherdmedicalcenterlongview_standardcharges.ashx"
"450237","https://www.christushealth.org/-/media/patient-resources/pricing-transparency/2022-machine-readable/741109665_santarosahospitalmedicalcenter_standardcharges.ashx"
"450272","https://www.christushealth.org/-/media/patient-resources/pricing-transparency/2022-machine-readable/741109665_santarosahospitalsanmarcos_standardcharges.ashx"
"450828","https://www.christushealth.org/-/media/patient-resources/pricing-transparency/2022-machine-readable/741109836_spohnhospitalalice_standardcharges.ashx"
"450082","https://www.christushealth.org/-/media/patient-resources/pricing-transparency/2022-machine-readable/741109836_spohnhospitalbeeville_standardcharges.ashx"
"450046","https://www.christushealth.org/-/media/patient-resources/pricing-transparency/2022-machine-readable/741109836_spohnhospitalcorpuschristishoreline_standardcharges.ashx"
"450163","https://www.christushealth.org/-/media/patient-resources/pricing-transparency/2022-machine-readable/741109836_spohnhospitalkleberg_standardcharges.ashx"
"450801","https://www.christushealth.org/-/media/patient-resources/pricing-transparency/2022-machine-readable/752796815stmichaelhealthsystemtexarkanastandardcharges.ashx"
"453065","https://www.christushealth.org/-/media/patient-resources/pricing-transparency/2022-machine-readable/752796815stmichaelrehabilitationhospitalstandardcharges.ashx"
"450034","https://www.christushealth.org/-/media/patient-resources/pricing-transparency/2022-machine-readable/760591590_southeasttexasjaspermemorial_standardcharges.ashx"
"450573","https://www.christushealth.org/-/media/patient-resources/pricing-transparency/2022-machine-readable/760591590southeasttexasstelizabethstandardcharges.ashx"
