url,size
https://uhc-tic-mrf.azureedge.net/public-mrf/2023-03-01/2023-03-01_UnitedHealthcare-Insurance-Company_Insurer_D0031693_UHC-Dental_in-network-rates.json.gz,252144690.0
https://uhc-tic-mrf.azureedge.net/public-mrf/2023-03-01/2023-03-01_UnitedHealthcare-Insurance-Company_Insurer_D0013606_UHC-Dental_in-network-rates.json.gz,252144690.0
https://uhc-tic-mrf.azureedge.net/public-mrf/2023-03-01/2023-03-01_UnitedHealthcare-Insurance-Company_Insurer_D0006641_UHC-Dental_in-network-rates.json.gz,252144690.0
https://uhc-tic-mrf.azureedge.net/public-mrf/2023-03-01/2023-03-01_UnitedHealthcare-Insurance-Company_Insurer_D0009771_UHC-Dental_in-network-rates.json.gz,252144690.0
https://uhc-tic-mrf.azureedge.net/public-mrf/2023-03-01/2023-03-01_UnitedHealthcare-Insurance-Company_Insurer_D0031969_UHC-Dental_in-network-rates.json.gz,252144690.0
https://uhc-tic-mrf.azureedge.net/public-mrf/2023-03-01/2023-03-01_UnitedHealthcare-Insurance-Company_Insurer_D0031193_UHC-Dental_in-network-rates.json.gz,252144690.0
https://uhc-tic-mrf.azureedge.net/public-mrf/2023-03-01/2023-03-01_UnitedHealthcare-Insurance-Company_Insurer_D0031943_UHC-Dental_in-network-rates.json.gz,252144690.0
https://uhc-tic-mrf.azureedge.net/public-mrf/2023-03-01/2023-03-01_UnitedHealthcare-Insurance-Company_Insurer_D0031988_UHC-Dental_in-network-rates.json.gz,252144690.0
https://uhc-tic-mrf.azureedge.net/public-mrf/2023-03-01/2023-03-01_UnitedHealthcare-Insurance-Company_Insurer_D0030800_UHC-Dental_in-network-rates.json.gz,252144690.0
https://uhc-tic-mrf.azureedge.net/public-mrf/2023-03-01/2023-03-01_UnitedHealthcare-Insurance-Company_Insurer_D0030096_UHC-Dental_in-network-rates.json.gz,252144690.0
https://uhc-tic-mrf.azureedge.net/public-mrf/2023-03-01/2023-03-01_UnitedHealthcare-Insurance-Company_Insurer_D0019136_UHC-Dental_in-network-rates.json.gz,252144690.0
https://uhc-tic-mrf.azureedge.net/public-mrf/2023-03-01/2023-03-01_UnitedHealthcare-Insurance-Company_Insurer_D0017369_UHC-Dental_in-network-rates.json.gz,252144690.0
https://uhc-tic-mrf.azureedge.net/public-mrf/2023-03-01/2023-03-01_UnitedHealthcare-Insurance-Company_Insurer_D0031180_UHC-Dental_in-network-rates.json.gz,252144690.0
https://uhc-tic-mrf.azureedge.net/public-mrf/2023-03-01/2023-03-01_UnitedHealthcare-Insurance-Company_Insurer_D0031973_UHC-Dental_in-network-rates.json.gz,252144690.0
https://uhc-tic-mrf.azureedge.net/public-mrf/2023-03-01/2023-03-01_UnitedHealthcare-Insurance-Company_Insurer_D0016197_UHC-Dental_in-network-rates.json.gz,252144690.0
https://uhc-tic-mrf.azureedge.net/public-mrf/2023-03-01/2023-03-01_UnitedHealthcare-Insurance-Company_Insurer_D0031355_UHC-Dental_in-network-rates.json.gz,252144690.0
https://uhc-tic-mrf.azureedge.net/public-mrf/2023-03-01/2023-03-01_UnitedHealthcare-Insurance-Company_Insurer_D0030381_UHC-Dental_in-network-rates.json.gz,252144690.0
https://uhc-tic-mrf.azureedge.net/public-mrf/2023-03-01/2023-03-01_UnitedHealthcare-Insurance-Company_Insurer_D0010993_UHC-Dental_in-network-rates.json.gz,252144690.0
https://uhc-tic-mrf.azureedge.net/public-mrf/2023-03-01/2023-03-01_UnitedHealthcare-Insurance-Company_Insurer_D0031975_UHC-Dental_in-network-rates.json.gz,252144690.0
https://uhc-tic-mrf.azureedge.net/public-mrf/2023-03-01/2023-03-01_UnitedHealthcare-Insurance-Company_Insurer_D0030371_UHC-Dental_in-network-rates.json.gz,252144690.0
https://uhc-tic-mrf.azureedge.net/public-mrf/2023-03-01/2023-03-01_UnitedHealthcare-Insurance-Company_Insurer_D0003876_UHC-Dental_in-network-rates.json.gz,252144690.0
https://uhc-tic-mrf.azureedge.net/public-mrf/2023-03-01/2023-03-01_UnitedHealthcare-Insurance-Company_Insurer_D0014900_UHC-Dental_in-network-rates.json.gz,252144690.0
https://uhc-tic-mrf.azureedge.net/public-mrf/2023-03-01/2023-03-01_UnitedHealthcare-Insurance-Company_Insurer_D0030743_UHC-Dental_in-network-rates.json.gz,252144690.0
https://uhc-tic-mrf.azureedge.net/public-mrf/2023-03-01/2023-03-01_UnitedHealthcare-Insurance-Company_Insurer_D0006951_UHC-Dental_in-network-rates.json.gz,252144690.0
